query,query_type,column,metric_type,value,passed,detail
persona_web_cat_usage_analysis,aggregate,social_communication,median_relative_error,0.20600414078674956,True,"median RE=0.2060, mean RE=0.2297, n_groups=7"
persona_web_cat_usage_analysis,aggregate,social_communication_live,median_relative_error,0.1660714285714286,True,"median RE=0.1661, mean RE=0.2537, n_groups=7"
pkg_power_by_country,aggregate,group_coverage,jaccard,0.8775510204081632,True,"43/47 real groups matched, 45 synth groups total"
pkg_power_by_country,aggregate,number_of_systems,median_relative_error,0.3888888888888889,False,"median RE=0.3889, mean RE=0.6023, n_groups=43"
pkg_power_by_country,aggregate,avg_pkg_power_consumed,median_relative_error,0.8399379080795496,False,"median RE=0.8399, mean RE=3.1789, n_groups=43"
popular_browsers_by_count_usage_percentage,distribution,percent_systems,total_variation,0.001466776388245758,True,"TV=0.0015, 3 categories"
popular_browsers_by_count_usage_percentage,distribution,percent_instances,total_variation,0.002290970902909667,True,"TV=0.0023, 3 categories"
popular_browsers_by_count_usage_percentage,distribution,percent_duration,total_variation,0.007699999999999971,True,"TV=0.0077, 3 categories"
ram_utilization_histogram,histogram,count(DISTINCT guid)_distribution,total_variation,0.010910231040328022,True,"TV=0.0109, 44 bins"
ram_utilization_histogram,histogram,avg_percentage_used,median_relative_error,0.06385809312638581,True,"median RE=0.0639, n_bins=32"
server_exploration_1,row_level,row_count,relative_error,0.039509536784741145,True,"real=734, synth=763"
server_exploration_1,row_level,chassistype_distribution,total_variation,0.015223858210634217,True,TV=0.0152
server_exploration_1,row_level,vendor_distribution,total_variation,0.07016616610897039,True,TV=0.0702
server_exploration_1,row_level,os_distribution,total_variation,0.008699347548933797,True,TV=0.0087
server_exploration_1,row_level,nrs_mean,relative_error,0.08238565546691025,True,"real_mean=2814486.04, synth_mean=3046359.32"
server_exploration_1,row_level,received_bytes_mean,relative_error,0.9999931882493419,False,"real_mean=176234985373414272.00, synth_mean=1200468777600.73"
server_exploration_1,row_level,sent_bytes_mean,relative_error,0.9999855319605848,False,"real_mean=176236583570934176.00, synth_mean=2549797837499.76"
top_10_applications_by_app_type_ranked_by_focal_time,ranking_numeric,item_overlap,mean_jaccard,0.08445951480007206,False,avg Jaccard=0.0845 across 15 groups
top_10_applications_by_app_type_ranked_by_focal_time,ranking_numeric,average_focal_sec_per_day_rank_corr,mean_spearman_rho,0.38571428571428573,False,avg rho=0.3857 across 5 groups
top_10_applications_by_app_type_ranked_by_system_count,ranking_numeric,item_overlap,mean_jaccard,0.9414141414141414,True,avg Jaccard=0.9414 across 15 groups
top_10_applications_by_app_type_ranked_by_system_count,ranking_numeric,number_of_systems_rank_corr,mean_spearman_rho,0.9854545454545455,True,avg rho=0.9855 across 15 groups
top_10_applications_by_app_type_ranked_by_total_detections,ranking_numeric,item_overlap,mean_jaccard,0.7054876496052968,True,avg Jaccard=0.7055 across 15 groups
top_10_applications_by_app_type_ranked_by_total_detections,ranking_numeric,total_number_of_detections_rank_corr,mean_spearman_rho,0.8990476190476191,True,avg rho=0.8990 across 15 groups
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,group_coverage,jaccard,0.578444360333081,True,"6113/8381 real groups matched, 8300 synth groups total"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,number_of_clients,median_relative_error,0.24285714285714285,True,"median RE=0.2429, mean RE=0.4302, n_groups=6113"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,average_active_time_in_seconds,median_relative_error,0.4574341009738085,False,"median RE=0.4574, mean RE=1.6980, n_groups=6113"
top_mods_blocker_types_durations_by_osname_and_codename,aggregate,number_of_occurences,median_relative_error,0.6945010183299389,False,"median RE=0.6945, mean RE=6.8159, n_groups=6113"
userwait_top_10_wait_processes,ranking_numeric,item_overlap,jaccard,0.0,False,0/10 items matched
userwait_top_10_wait_processes_wait_type_ac_dc,ranking_numeric,item_overlap,mean_jaccard,0.0,False,avg Jaccard=0.0000 across 6 groups
userwait_top_20_wait_processes_compare_ac_dc_unknown_durations,ranking_numeric,item_overlap,jaccard,0.02564102564102564,False,1/20 items matched
