guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
55c2d3ca4aec410982c9403be4e4c8a2,1312392.0,20886361790.0,2197239089250.0,Intel NUC/STK,Intel,NUC11PAHi5,16.0,Win10,4
56b1da579e8041fabae61efb205075da,2680278.0,1778132650600.0,2539601809785.0,Desktop,Asus,System Product Name,16.0,Win10,n/a
576ae8801a504c39a695a621ca47a6fe,620024.0,718976630425.0,852890534975.0,Notebook,Asus,VivoBook_ASUSLaptop X515JA_X515JA,8.0,Win11,2
57b3fd44fc744c3d95a1c7dca079c655,1492320.0,58629203200.0,797686451360.0,Desktop,Fujitsu,ESPRIMO_P556,4.0,Win10,2
57dd8efe71134dc6b866b081a544cbba,6769608.0,79991405860.0,90064382420.0,Desktop,Unknown,Other,8.0,Win10,6
58850d84255148ddb2e50919ab53254b,615334.0,504381816205.0,523021024795.0,Notebook,Asus,VivoBook_ASUSLaptop X512JP_V5000JP,12.0,Win10,4
58ccd95fccb54e53ba55f09a71e09f44,9933200.0,1.8428029690524256e+19,1.842803846525826e+19,Intel NUC/STK,Intel,NUC8i5BEK,32.0,Win11,4
5901dee8246347d0850bbd41893f0396,177550.0,18442414230.0,18647244695.0,Notebook,Other,F117-V,16.0,Win10,6
59ef21f38cc2481fab8666e743b3665b,10998904.0,152724684590.0,4283955826915.0,Desktop,Other,ZBOX-CI620/CI640/CI660,8.0,Win10,4
5a4f41be458f479e95dac21cfd260015,2722419.0,760457332845.0,1108678462735.0,Notebook,Samsung,300E4M/300E4S/300E4L,8.0,Win10,2
5a7f32aaf57c4d0f81d4abd164403480,443960.0,7440194030.0,25973836040.0,Notebook,Dell,Latitude E6420,8.0,Win10,2
5b67590a922d4c0ca791aa1e2774c50c,1496232.0,725557240675.0,822868669025.0,Notebook,HP,HP Laptop 15-da0xxx,8.0,Win10,4
5bb3466da8f2415796f08fbe4c886367,2483568.0,102113006800.0,119369462570.0,Notebook,Samsung,Other,16.0,Win10,6
5bfca68a470040d98919e2c10f9790de,4771663.0,3044152446915.0,7845262185850.0,Desktop,Unknown,Other,32.0,Win10,4
5c6a7e3f630c4e6087cef3e470fe4d3a,462222.0,6230681340.0,7892898570.0,Notebook,Dell,Latitude 5580,8.0,Win10,2
5d1b17ca41294860bfcc3abc181a3655,33046.0,5979580580.0,14160618920.0,Notebook,Asus,ASUS TUF Gaming F15 FX506HM_FX506HM,16.0,Win11,6
5df7e1e03ddf49809c8e52c449213b26,300416.0,29102033140.0,37613108205.0,Desktop,MSI,MS-7C75,32.0,Win10,8
5e2ccd5be5fa4a988092caddbe345da8,1863180.0,240716317160.0,339764512375.0,Desktop,Unknown,To be filled by O.E.M.,8.0,Win10,4
5e6ee8603ec349db862044d87059438d,175709.0,57339978270.0,760917307260.0,Tablet,Other,Default string,8.0,Win10,2
5e77e4391b044186969eb318657cf157,10799268.0,268351591480.0,1744702751270.0,Desktop,HP,HP EliteDesk 800 G2 DM 35W,8.0,Win10,4
5eda5099ee4648a0b90e23b48c36d901,17045644.0,147878414370.0,365136759270.0,Intel NUC/STK,Intel,NUC8i7HVK,32.0,Win10,4
5edccb4fb0c84fb29d0d1ba2abad3ad3,423598.0,289920575840.0,945889791390.0,Desktop,Lenovo,Other,16.0,Win11,8
5f116ae0a67e415ba5f5965b741d3436,2021012.0,298633311535.0,1198289556925.0,2 in 1,Microsoft Corporation,Surface Pro 7,16.0,Win11,4
601d6f72937e4721b42a1c4029e255d2,264294.0,27588658050.0,33010582865.0,Notebook,Acer,Aspire K50-20,8.0,Win10,2
6020f3afce864be898532b3ec1d4cf16,194732.0,294060410.0,499014760.0,Desktop,Dell,OptiPlex 7010,8.0,Win10,4
6021ab0afb2842b9bdeeb954cc812701,575802.0,432190732605.0,5840489098835.0,Desktop,Asus,System Version,32.0,Win10,4
6068f906ea1140a9a74cae114658afbf,5824940.0,1742804349245.0,5105321089110.0,Desktop,Gigabyte,Default string,32.0,Win10,6
606dc274b97a4a7eb1f25d0d74a2d1fe,5565248.0,756889762860.0,1315221967940.0,Desktop,Unknown,Other,8.0,Win10,4
60b49ac6cfef45e5a26a3e7192330495,445646.0,4182626080.0,5730193000.0,Notebook,Dell,Latitude 5420,16.0,Win10,4
61346becd9164d07964013c113feb828,3923910.0,162273002440.0,272677605130.0,Notebook,Gigabyte,Default string,32.0,Win10,8
615d01d77f5e4fd99c4a64d9aae044b6,3519356.0,61745699380.0,82498993505.0,Notebook,Dell,Latitude 7290,8.0,Win10,4
61ab7b3aaa5c43ec93d064cbd915c47c,2016605.0,946803768140.0,1070099108555.0,Notebook,Asus,VivoBook_ASUSLaptop X571GT_F571GT,8.0,Win11,4
61dc942f305741faaf168002c7f25b13,1324134.0,277142206300.0,452508360200.0,Notebook,TIMI,Mi NoteBook Pro,8.0,Win11,4
62209b916fc447288ea2aed35e56acf4,22622.0,4266912465.0,4699784035.0,Notebook,Dell,Precision 5530,16.0,Win10,6
629a905268a34e1b8dcef96914c27a91,356070.0,94530876855.0,100201402490.0,Notebook,Lenovo,Lenovo G50-80,6.0,Win10,2
63135d3289354976a9efcd6490ff4802,501688.0,36274976945.0,76011544860.0,Notebook,HP,HP EliteBook 820 G3,8.0,Win10,2
6334b7c9510e44e4bdf448c5a61f7f5e,400656.0,24103334525.0,36919412445.0,Notebook,Other,Other,8.0,Win10,2
63858d9d3f364c69aa8810063b8fcf4c,409036.0,264414074105.0,673771230760.0,Notebook,Acer,Swift SF314-59,8.0,Win11,4
63c92877796347bca84c04658d145cf7,4310442.0,16333309045.0,1027064159375.0,Intel NUC/STK,Intel,NUC9i7QNX,16.0,Win Server,6
645f982c84594eda81f4c0fe633dd9c1,6348042.0,6192150183630.0,11117973153265.0,Notebook,Asus,X510UQ,8.0,Win10,2
65978a2f350e4cefbca35418dc40b8f8,2738732.0,313040889430.0,584662652845.0,Notebook,HP,HP 250 G8 Notebook PC,8.0,Win11,4
65b5722e84e146989c1500bee66a238d,716252.0,88924079560.0,204533795140.0,Desktop,Acer,Aspire ZC-606,8.0,Win10,4
65ff78c03ef2494cb78c40bcea2d9a88,2481620.0,190017840335.0,466786536270.0,Notebook,HP,HP Laptop 15-bs1xx,16.0,Win10,4
661af98fc1cb41caa0dce86e04c38462,689880.0,70038277060.0,141018788490.0,Desktop,Lenovo,ideacentre 510S-07ICK,4.0,Win10,4
669ddfa7f4b441d384b13d781f9c32ad,56397.0,6136120265.0,104543991715.0,Desktop,Gigabyte,Z370 AORUS Gaming 7,32.0,Win10,6
66d7e758e37f40af826b413f293b6b28,3077053.0,501837644980.0,909819246195.0,Desktop,Unknown,Other,32.0,Win10,4
670409c6b1aa4effa0c862f92dc041ff,1359467.0,156157168025.0,745948963895.0,Desktop,Unknown,Other,16.0,Win10,4
677e24acfff8474d8f778d19c7680221,789337.0,27957113705.0,80896557585.0,Desktop,Other,Other,16.0,Win10,6
67b802992b354de88b11a68fcb59c299,2081477.0,70586892070.0,172879975555.0,Notebook,Acer,TravelMate P214-53,16.0,Win11,4
67f1750937e8412aa579afdff48ccfb9,244866.0,56519843440.0,524581412475.0,Notebook,Toshiba,Satellite S55t-C,16.0,Win10,4
69fe0f8256f247b89a218da07b158f46,4224826.0,121607999455.0,3105430495735.0,2 in 1,Lenovo,ThinkPad X1 Extreme,16.0,Win10,6
6af268e8ff0b424c8eba27eb5813fd77,337842.0,23731642620.0,132634710275.0,Desktop,Gigabyte,To be filled by O.E.M.,4.0,Win10,2
6b101cbab703499986814a2f0795ebac,14302454.0,365734641490.0,6876057393595.0,Desktop,Unknown,Other,16.0,Win10,6
6b8a0412469f42caa3a9bd0abe4c85a3,11536440.0,176640392850.0,371513393820.0,Server/WS,Lenovo,Other,72.0,Win10,6
6b9084cf3eb6476aafc4d50958d37716,233866.0,136636101190.0,175417892840.0,Notebook,Asus,GL552VX,8.0,Win10,4
6be5883fe15c45c7b4e3f45e014be873,1663041.0,1910583814875.0,2005505873450.0,Notebook,Asus,VivoBook_ASUSLaptop X515JA_P1511CJA,8.0,Win10,4
6c2a7b5a62af41219bcdbda61b9f2316,1365714.0,47378967500.0,403246171175.0,Desktop,Wortmann_AG,1009712;2120234,8.0,Win10,6
6cf0c203fdea4f8ba782096577fe7c68,6816.0,1515428045.0,2249161970.0,Notebook,Samsung,350V5C/351V5C/3540VC/3440VC,6.0,Win10,4
6d1c0858762a4712bbdb0884f32ff284,2387262.0,350355271115.0,452645598815.0,Notebook,Timi,TM1704,8.0,Win11,2
6dcbc5a7f6354332ac2cb1e49eee445b,429668.0,22994600070.0,27206403795.0,Notebook,Lenovo,Lenovo ideapad 310-14IKB,12.0,Win10,2
6e2db6d92ad74ff7b6f261943cdf8786,1096904.0,6905006399990.0,7201497506600.0,Desktop,Unknown,To Be Filled By O.E.M.,32.0,Win10,4
6e99c20d6bac42f398adc7e75b13e609,122881.0,69698737300.0,408540232910.0,2 in 1,Dell,Latitude 7420,16.0,Win10,4
6eda54c0e24d4c7586fe7987c04d67e9,972.0,804780.0,25907700.0,Notebook,MSI,GS66 Stealth 11UE,16.0,Win10,8
6f2fff0aef794db69acb93d5c89a17fb,448519.0,504397369875.0,2078277781275.0,Notebook,Timi,TM1703,8.0,Win10,4
6f356a15825c41fb80e3f20b209a8dbc,5662040.0,1086181860900.0,6056579361930.0,Notebook,Dell,Latitude 5520,32.0,Win10,4
6f9bd379006b4cb69a8a71268d5073e9,1278403.0,300598658595.0,302423539645.0,Notebook,Lenovo,Lenovo XiaoXin-15IIL 2020,16.0,Win10,4
702910abc2ed42b496e2c1d7e8c555fa,61510.0,115359362615.0,179455358105.0,Desktop,Dell,OptiPlex 7010,12.0,Win10,4
70b1af5d42d947749a8041c19736fe5f,1141982.0,78108387905.0,86472215915.0,Server/WS,Asus,Z10PA-D8 Series,32.0,Win10,n/a
710b4ec90914419aa0a7f98c2895db48,3417520.0,281939184170.0,375685206530.0,Desktop,Fujitsu,ESPRIMO P420,4.0,Win10,2
716fd0eef33b4f609b49eefdd18185b8,102129.0,24542324565.0,25565299085.0,Desktop,Biostar,Other,8.0,Win10,4
72e6138057b0472580ba641f4ca3df50,761240.0,25957745335.0,1338683591085.0,Desktop,Lenovo,Lenovo H530s,8.0,Win10,2
7308fa94c0804ce48f6bafa83dc17d40,2357757.0,225480254240.0,251080662670.0,Notebook,Other,SIMATIC Field PG M6,32.0,Win10,6
734cdd58a88f436fb670e4c6cff727f6,3590882.0,73743890870.0,291456826790.0,Desktop,HP,ProLiant ML30 Gen10,16.0,Win Server,4
738e0c5df01246ee9b2a5c6cb8c50126,927446.0,145743910620.0,153522018765.0,Notebook,Lenovo,Lenovo V15-IIL,8.0,Win10,4
74036cd2bf714a9bb628087425adad7f,1289846.0,88260797805.0,598766313845.0,Notebook,HP,HP Laptop 15-dw3xxx,16.0,Win11,4
7473dfea3ca3429b9d4bbb6d24dbca04,4944396.0,8900688372030.0,11805939414015.0,Desktop,Unknown,Other,16.0,Win10,4
7494c87a135e49e7b015d6f9ff8a1636,2437650.0,178393913435.0,220665802300.0,Notebook,Lenovo,ThinkPad X270 W10DG,8.0,Win10,2
75ab5dd96b8e41dbadceb87738e675a6,2200340.0,3299452786445.0,4391040784980.0,Desktop,Unknown,Other,32.0,Win10,4
75e33b20f91340d39e7ea6121813db8c,3826606.0,1163539605330.0,2614232385330.0,Desktop,MSI,GP60 2QF,16.0,Win10,4
75e888f631484d5c92225f617a13e7ed,28040.0,2051241435.0,33149523375.0,Notebook,Unknown,To be filled by O.E.M.,4.0,Win10,2
75f47ec837c24cc1b55476e1cbf4a567,100374.0,13574016990.0,17862570310.0,2 in 1,Microsoft Corporation,Surface Pro 4,8.0,Win10,2
761a1c2bcc5f4feb8016d1710821bfb4,258354.0,168344953460.0,220427177800.0,Notebook,Samsung,750XDA,8.0,Win11,4
761c41bea6f04a748504e98ce9241a18,453308.0,253245350065.0,791652578755.0,Notebook,Dell,Inspiron 5577,8.0,Win10,4
76639e3014b646ba85eb9d54e214b139,1144392.0,109351602075.0,149425812710.0,2 in 1,Lenovo,Lenovo YOGA C930-13IKB,12.0,Win10,4
76af68a43aab4035b2a4961a0f61e0ad,6016.0,68664820.0,1062789420.0,Notebook,HP,HP Laptop 15-da2xxx,12.0,Win11,4
76b41684fb07465fb9954eb1445f7e79,3599606.0,275521719535.0,475309372675.0,Desktop,Unknown,Other,8.0,Win10,6
76b4ae66c9d443c9a5fc104bbab43bfe,5491554.0,227954277870.0,230623368780.0,Desktop,HP,HP EliteDesk 800 G4 DM 65W (TAA),8.0,Win10,6
76ea75b80c5a41dc84d0ea8e723c38d9,427690.0,84519812065.0,248998425235.0,Desktop,Unknown,Other,16.0,Win11,4
777f0e73b93f45adb461eb512339eab2,536680.0,230054308855.0,248474430630.0,2 in 1,Asus,UX360UAK,16.0,Win10,2
77def7a5e5134c3c9aca3304ab9ee697,9914587.0,100547930625.0,269266850540.0,Notebook,HP,HP EliteBook Folio 1040 G2,8.0,Win10,2
78c8597867f9446c966a12e3e3a6711e,311351.0,292939922020.0,1218485601730.0,Notebook,Asus,ROG Zephyrus M15 GU502LV_GU502LV,16.0,Win11,8
7a1e370bbfa14968a792702c211b9b8e,81130.0,35634957455.0,428189365830.0,Notebook,MSI,GE66 Raider 11UH,64.0,Win10,8
7a295989c6f84bfeb0572e9c4d672084,3040384.0,57439977850.0,309033910505.0,Desktop,HP,HP EliteDesk 800 G3 DM 35W,8.0,Win10,4
7a2c947b6fe14641be61175699e4bd1b,5984776.0,293203472660.0,3076462680350.0,Server/WS,Intel,S2600CO,64.0,Win Server,8
7a9d7a1a1f314b06919c9e9f9fda5ff9,810788.0,169129944020.0,706725536720.0,Notebook,Dell,Inspiron 5379,8.0,Win10,4
7b23c0909f614b36aa5d6b2a81225746,1257300.0,191467445610.0,879393386880.0,Desktop,MSI,MS-7C02,16.0,Win11,n/a
7b82606c7ccb40828ce29d2bf7a301b0,3232972.0,233533561375.0,1052027239445.0,Desktop,HP,HP Pro 3400 Series MT,4.0,Win10,2
7c62fbfee7f743869cfc0b9c91c2f416,991773.0,62312122330.0,313329029535.0,Notebook,Dell,Inspiron 5570,8.0,Win11,4
7ccfc5ecf9b444dfb9ba67f046f5a99a,450286.0,117050181555.0,336126528820.0,Desktop,Dell,OptiPlex 5050,16.0,Win10,4
7cd0f06ae9f542ecb9beecf69b542e1b,645502.0,17807025495.0,30497090740.0,Desktop,LG,Other,8.0,Win10,4
7d0a72bdd78a4102bfa4a670c4fad717,202580.0,39163787725.0,75576605440.0,Desktop,Asus,System Product Name,32.0,Win11,8
7d0b40e9133540c68a35952a1e5f4100,1442870.0,72320672490.0,137172019070.0,Desktop,Gigabyte,Default string,16.0,Win10,n/a
7d59bbdcd5634565acb8493fd9885c41,69160.0,229983559.99999997,635015380.0,Desktop,HP,HP EliteDesk 800 G3 DM 65W,16.0,Win10,4
7d8336f382e542c1936dda6cd59e059b,74214.0,571683345.0,2242677130.0,Notebook,Asus,P55VA,4.0,Win10,2
7d95d388350e471d95f2e4942ec9b4ba,660938.0,56228819580.0,485353356595.0,Desktop,Biostar,H110MHV3,16.0,Win10,2
7d97d771cb8644eca947fb8983b1aa68,130696.0,28554997020.0,30479651380.0,Notebook,HP,HP Notebook,8.0,Win10,2
7da3228c92b7413bb72a1cd99c5c1ab0,3572508.0,72781048960.0,100154181435.0,Intel NUC/STK,Intel,NUC11PAHi5,32.0,Win10,4
7dc9af12e2de4971b670722fec73d7cd,604608.0,203861599125.0,338445554570.0,Notebook,Hasee,Not Applicable,8.0,Win10,4
7e4bddebec6049f09f0fc4d250aefe53,2281278.0,141186437515.0,196632264220.0,Desktop,Unknown,Other,8.0,Win10,6
7e666adaaf20442789a46c9b466860e3,5038104.0,366756499370.0,33228670631140.0,Desktop,Unknown,Other,16.0,Win10,4
7e6814731895436caf404fa954e0012f,3471218.0,57937000285.0,119835093280.0,Notebook,Apple,"MacBookAir9,1",8.0,Win11,4
7e752da40ddd405b96112b4d5eb842d7,678040.0,72025808975.0,809009676310.0,Desktop,Unknown,Other,32.0,Win10,4
7ea273a10c5f4f5db8a9d9cc208d2503,5107384.0,344572138090.0,823121338375.0,Desktop,Dell,Precision Tower 3431,32.0,Win10,8
7eb2f9f14b094966a8f05584fae64552,9453237.0,653089648435.0,710099610230.0,Desktop,HP,HP 280 G1 MT,8.0,Win10,4
7f7a110156cf42c0a908e1f2c0750a1e,2197895.0,350139755635.0,359344903325.0,Desktop,Unknown,Other,16.0,Win10,4
7f9a8c02ecb645c3994d70239887f52a,1763916.0,37672440.0,1525298170.0,Desktop,HP,ProLiant MicroServer Gen10 Plus,8.0,Win10,2
7fdfd091ebdb49f5a6cb57065b1d7722,245450.0,7842133760.0,15854244975.0,Desktop,Other,Other,8.0,Win10,6
807aa693f2ef4c909c4e623e39e584b2,1772754.0,35594590455.0,41135131530.0,Notebook,Samsung,500R4K/500R5H/5400RK/501R5H/5500RH/500R5S,8.0,Win10,2
80f4a49750ea47da9a5e045a8030c9e8,441145.0,157579158775.0,237273385435.0,Notebook,Lenovo,IdeaPad 3 14ITL6,8.0,Win11,4
80ffd45caf7d4bf2a6014ffe9cf7df27,163560.0,6059667485.0,40184809585.0,Notebook,Acer,Predator PH317-52,16.0,Win11,6
8123feb73b89411abc53cc22a3e90e37,11592712.0,286687461925.0,960053313920.0,Intel NUC/STK,Intel,NUC7i5BNK,16.0,Win10,2
81637dc48cf9457ba7bdcc34502f629f,9251264.0,25664379265.0,26035580170.0,Desktop,Other,To be filled by O.E.M.,8.0,Win10,4
81bded4410154273bf6b31610df72e49,4810994.0,169058306270.0,329910353115.0,Desktop,Unknown,Other,4.0,Win10,2
8238e132234644b9aa8d1d37cda72775,164402.0,99043055805.0,141017872520.0,2 in 1,HP,HP Pavilion x360 Convertible 14-dw1xxx,4.0,Win11,2
825d9cca4cfb4ee7a4e3d31177b6d57b,2077870.0,2414427479820.0,4473639400530.0,Desktop,HP,HP EliteDesk 800 G1 SFF,32.0,Win10,4
83a60985c9824543bc9e537764951dd2,9627652.0,1221786647565.0,1864887360565.0,Intel NUC/STK,Intel,NUC8i3BEH,16.0,Win10,2
84879e40375f4d539a2bafca03dc6266,1276116.0,253152411745.0,263927534125.0,Desktop,MSI,MS-7817,8.0,Win10,4
84b7bcffd6754e968f2827191d98bbfe,2298556.0,7583176727605.0,26688329709289.996,Desktop,Asus,System Version,16.0,Win10,4
85bfbbf13f864b99bc675c019605a34c,2596.0,471497335.0,1416246345.0,Notebook,Dell,Inspiron 3558,12.0,Win10,2
8629fc2d8e264780882fcbc3897f8101,12219426.0,3487131301500.0,4736302536565.0,Desktop,Unknown,Other,32.0,Win10,4
86666ccbdb1f40499617fbfbf2e953d9,339040.0,15701219025.0,27463206695.0,Notebook,Lenovo,Lenovo G50-80,8.0,Win10,2
866b549ba89242fd817f1cbea225b1f4,11159620.0,282913869805.0,535093070810.0,Desktop,HP,HP Z820 Workstation,96.0,Win Server,6
86d82b0622ad429cab13e27fafd299f0,1673106.0,355235525585.0,507849442680.0,Notebook,Asus,GL703VD,16.0,Win10,4
86de1230ebfb448ba2406ac9d1727646,4005210.0,633542791040.0,3618401763260.0,2 in 1,HP,HP Spectre x360 Convertible,16.0,Win10,2
870d33b9bf4e4fef96720c5e9cc03510,2286248.0,390681157605.0,783023674560.0,Desktop,Unknown,To Be Filled By O.E.M.,4.0,Win11,2
872a848066094253af17c8ffd786bfe6,9659108.0,312267946320.0,441637173440.0,Desktop,MSI,MS-7C82,32.0,Win10,8
87434041e1bd4e82a49e4f8b688d31b2,749732.0,41056316055.0,60320041995.0,Intel NUC/STK,Intel,NUC8i7BEH,8.0,Win11,4
877c663ad31c408a92829b29bc64daf2,12395498.0,103366891010.0,184219858350.0,Desktop,HP,HP ProOne 400 G1 AiO,8.0,Win10,4
878e3330a9f74e588ed94cb4bb22944c,6943892.0,22583300185.0,41046805170.0,Intel NUC/STK,Intel,NUC8i5BEK,8.0,Win10,4
87ccfaea6ed4441a8410c4f99f680ce9,10617051.0,672149532820.0,3285095029495.0,Desktop,MSI,MS-7D25,32.0,Win10,16
88604db049fc480a9a812a95a917b0f6,290099.0,109981356430.0,151342674635.0,Notebook,HUAWEI,MACH-WX9,8.0,Win10,4
889f36a9252d4551bf86e596fa73a39e,4347682.0,10431358688085.0,12926619839265.0,Desktop,Asus,System Product Name,64.0,Win10,8
88e2c6713e0a450da2dc4554c2987444,3446756.0,84114318880.0,85629747785.0,Desktop,MSI,MS-7D46,16.0,Win11,6
88ffaa69ebc340ebb0b6682b086e8a26,6293722.0,4842782199610.0,40574884867840.0,Notebook,HP,HP 250 G7 Notebook PC,8.0,Win10,4
8a0900ae0aeb4317a8a2fb02bdcd952e,6165144.0,1841122434660.0,2072618861000.0,Notebook,Dell,G5 5587,16.0,Win10,6
8acafade846740cc8d5eecea93bdb32c,2824132.0,581267639140.0,5868554165775.0,Notebook,HP,HP ProBook 450 G6,8.0,Win10,4
8ad4d0d705d94c6abce93457000afe27,166348.0,120414834910.0,154083777380.0,Notebook,Acer,Aspire ES1-732,8.0,Win10,4
8af367e322284bc08ff7e8731c04bc53,11256052.0,52820053855.0,60823526790.0,Desktop,Unknown,Unknown,32.0,Win10,2
8b03d07b7aec4c7882dc8019f61c06d9,203218.0,15292927280.0,22614236030.0,Desktop,Unknown,Other,6.0,Win10,4
8bb467b0dd74422f95ec6d26e898da00,123712.0,43843932060.0,75830582520.0,Notebook,Dell,Latitude E6540,8.0,Win10,2
8bd0687c915e481e9e65476031a39c4a,7849770.0,350154775685.0,1286852566490.0,Desktop,Dell,Precision Tower 5810,48.0,Win10,14
8bf5d7e1387e4ea2922004a49f68e5ee,443622.0,539057849180.0,2816720892940.0,Notebook,Asus,UX410UAK,8.0,Win10,2
8c0ccebc17e249339c57c9361bd48800,17798.0,733227530.0,4954801470.0,Notebook,Asus,TUF Gaming FX505GM_FX86FM,16.0,Win10,6
8c7152e5e2254fde8457812870f732ed,4177237.0,152081579995.0,264189010025.0,Notebook,HP,HP EliteBook 850 G5,8.0,Win10,4
8cc5903eff9e400ebf34bfa0e6c96e94,2305996.0,549604390160.0,673533407785.0,Notebook,Asus,ROG Strix G731GT_GL731GT,16.0,Win11,6
8ce92abea74f4d5db8748bd18ce5fa1a,2234926.0,232620408815.0,387135451950.0,Desktop,Gigabyte,To be filled by O.E.M.,16.0,Win10,2
8d9ea9d8a4c74323b07d04e84bd1b814,264458.0,260800505725.0,263098491210.0,Desktop,Gigabyte,Z370 AORUS ULTRAGAMING WIFI-OP,48.0,Win11,6
8e31679d3f1c422faa5b64a4e75b8ae1,800246.0,39438119820.0,327626037485.0,Notebook,Dell,Latitude 5320,8.0,Win10,4
8e678aba3bca4918b5882deb63b38af4,1846364.0,110374974470.0,137491753325.0,Notebook,MSI,GL65 Leopard 10SDK,16.0,Win10,6
8e8c1d54b53f40939e114da4e016e384,493698.0,619152106320.0,2139143462260.0,Desktop,Other,Other,8.0,Win10,2
8ef2c46b292742adb536b78abc829d71,160692.0,155659108495.0,631124124785.0,Desktop,Gigabyte,B660M DS3H DDR4,32.0,Win11,4
8f628a181ea84608ab952507bf39fdb5,3079696.0,1180266790040.0,5245865346130.0,Desktop,Gigabyte,Z370 AORUS Gaming 5,16.0,Win10,6
8f86c79db1ab44bd9799df77c64243f0,875700.0,123807013995.0,147141875480.0,Notebook,Lenovo,ThinkPad T410s,4.0,Win10,2
8fc35a733f8347bbacf8ce207a4bcf2e,1094618.0,92781261190.0,219236098035.0,Desktop,Unknown,To Be Filled By O.E.M.,8.0,Win10,4
8fe41660f7dc4539beb5a9be76ae7fed,4037568.0,3474604158490.0,5556533854930.0,Desktop,Gigabyte,Z390 AORUS PRO WIFI,32.0,Win10,8
8ff4bc8420144a50b32dea73572e66ae,144186.0,28849548925.0,374739297465.0,Desktop,Unknown,To Be Filled By O.E.M.,16.0,Win10,6
9022c866401145548b1fdbd983de81fb,1505322.0,8446519605.0,14431373280.0,Desktop,Dell,Precision T1700,8.0,Win10,4
903a0e4aaa7b489f8bf274c9d035196b,1638915.0,519920184345.0,1550698115885.0,Notebook,Acer,Nitro AN515-55,8.0,Win11,4
903baa37e116442282c64eb1fd95e34c,523724.0,46118775950.0,242117854240.0,Desktop,HP,HP ProDesk 400 G4 MT,8.0,Win10,4
905500ff461145bf89235e09ab44b05d,46230.0,36181736010.0,39218920995.0,Notebook,Asus,VivoBook 15_ASUS Laptop X540MA_X543MA,4.0,Win11,2
90601a542ae3448a81b98d60f8797bf1,1873800.0,889691816495.0,1718709021130.0,Desktop,Unknown,Other,32.0,Win10,4
90ea442a97a14872987c6673097fd7c4,7126770.0,2400046889190.0,2607148206480.0,Notebook,Lenovo,Lenovo XiaoXin CHAO5000,8.0,Win10,2
910c50724b4b4564bdfe51829e9ed2f9,5930614.0,87685309625.0,173548015330.0,Intel NUC/STK,Intel,NUC10i5FNH,8.0,Win10,4
91906c71754743d69fff96baecfc3f95,3365312.0,37876504125.0,39600548180.0,Notebook,Mouse Computer,Not Applicable,32.0,Win10,4
920c0897db6a49ab9a7015e9df93d5b1,7682208.0,39600.0,57600.0,Desktop,Asus,System Product Name,16.0,Win11,8
9228b82fc79e4987901a63d08eb2659c,5362398.0,379514335660.0,42856451534790.0,Desktop,Gigabyte,To be filled by O.E.M.,8.0,Win10,4
9280b612f44945beb3c3f3539f12bf63,2585966.0,1.1092800807011323e+20,1.1092806030590047e+20,Desktop,Unknown,To Be Filled By O.E.M.,32.0,Win10,n/a
929b142334d544c4b49b5899a7fb7231,1862266.0,963309108550.0,1513346312920.0,Notebook,HP,HP 250 G6 Notebook PC,8.0,Win10,2
92c954575fe1447b8de6cfa2b2fe6a69,168170.0,60309278090.0,116684422075.0,Desktop,Unknown,To Be Filled By O.E.M.,16.0,Win10,6
93186a9afee142bfa275930a96824c7d,152421.0,22706982585.0,23519968610.0,Notebook,Samsung,900X3C/900X3D/900X3E/900X4C/900X4D,8.0,Win10,2
93253d8d5a0746be8efe5b94c4a984f8,673416.0,120078074270.0,121241614365.0,Desktop,Gigabyte,To be filled by O.E.M.,16.0,Win10,4
934fb3638c504a64a86fcb6befe204e8,144406.0,14282680370.0,34138304755.0,Notebook,Asus,Other,16.0,Win10,4
93905455a5ec48d8857f3f7bcd1d7b5d,4345866.0,320932108965.0,360302227455.0,Desktop,Asus,System Product Name,32.0,Win10,8
942c025a24ba426baa07e4fbbb6e721b,627508.0,62212217260.0,103331811870.0,2 in 1,Dell,Inspiron 7306 2n1,16.0,Win10,4
9438557fb5574abc9865f0db18616f0d,2844278.0,1281510202285.0,6907991915625.0,Desktop,Gigabyte,X570 AORUS ULTRA,32.0,Win10,n/a
94fb1929bb0a4d02be130b764e425a75,4178638.0,222020907460.0,6132571139045.0,Desktop,HP,HP ProDesk 400 G4 MT,8.0,Win10,4
95121dcdc2fe49fe9f703ff078874cd7,250928.0,11063606955.0,47378644310.0,Notebook,Dell,Inspiron 5502,16.0,Win10,4
95d45bda8ffd4030aa235340c70f8a43,5913456.0,82032171410.0,708147260195.0,Desktop,Dell,OptiPlex 5080,8.0,Win10,6
95f73ad8041645d3ae17f3edcd03d5ca,5010940.0,197851852045.0,201739253360.0,Desktop,Asus,System Product Name,32.0,Win10,6
965c254775be48cc958dad487cd99f7a,2851991.0,332769127690.0,477279743835.0,Desktop,Dell,Inspiron One 2320,8.0,Win10,4
966093c3beb84935b41c3c07144927a6,5926238.0,232128644970.0,38011490603010.0,Server/WS,HP,Other,16.0,Win Server,8
972f5e8e3e894d7aadebad18eabb92cb,3841693.0,154978215335.0,281709569675.0,Notebook,Lenovo,IdeaPad Gaming 3 15IMH05,8.0,Win11,4
